Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
24694,24694,e1_kf,5,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
24694,24694,e1_kf,6,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
24694,31992,e1_kf,7,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
31992,31992,e1_kf,8,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
31992,31992,e1_kf,9,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
31992,63063,e1_kf,10,success,insight,correct,OPENING,,
63063,67649,e1_kf,11,success,insight,correct,OPENING,,
67649,85936,e1_kf,12,success,insight,correct,CROSS_OUT,,
85936,85936,e1_kf,13,success,insight,correct,CROSS_OUT,,
85936,85936,e1_kf,14,success,insight,correct,CROSS_OUT,,
85936,85936,e1_kf,15,success,insight,correct,CROSS_OUT,,
85936,84000,e1_kf,16,success,insight,correct,APPLY_OR,,
84000,99733,e1_kf,17,success,insight,correct,OPENING,,
99733,27395,e1_kf,18,success,insight,correct,CROSS_OUT,,
27395,27395,e1_kf,19,success,insight,correct,CROSS_OUT,,
27395,10710,e1_kf,20,success,insight,correct,OPENING,,
10710,16504,e1_kf,21,success,insight,correct,TRANS_ABC_TRUE,,
16504,52424,e1_kf,22,success,insight,correct,CROSS_OUT,,
52424,52424,e1_kf,23,success,insight,correct,CROSS_OUT,,
52424,15099,e1_kf,24,success,insight,correct,OPENING,,
15099,52424,e1_kf,25,success,insight,correct,CROSS_OUT,,
52424,52424,e1_kf,26,success,insight,correct,CROSS_OUT,,
52424,34201,e1_kf,27,success,insight,correct,OPENING,,
34201,23155,e1_kf,28,success,insight,correct,OPENING,,
23155,51168,e1_kf,29,success,,,,,
57905,93419,e1_kf,0,success,insight,correct,APPLY_NOT,,
93419,61674,e1_kf,1,success,insight,correct,APPLY_IS,,
61674,44770,e1_kf,2,success,insight,correct,CROSS_OUT,,
44770,44770,e1_kf,3,success,insight,correct,CROSS_OUT,,
44770,44770,e1_kf,4,success,insight,correct,CROSS_OUT,,
44770,44770,e1_kf,5,success,insight,correct,CROSS_OUT,,
44770,44770,e1_kf,6,success,insight,correct,CROSS_OUT,,
44770,44770,e1_kf,7,success,insight,correct,CROSS_OUT,,
44770,35687,e1_kf,8,success,insight,correct,APPLY_OR,,
35687,10260,e1_kf,9,success,insight,correct,OPENING,,
10260,10260,e1_kf,10,success,insight,correct,OPENING,,
10260,41116,e1_kf,11,success,,,,,
67234,32471,e1_kf,0,success,insight,correct,APPLY_NOT,,
32471,86556,e1_kf,1,success,insight,correct,APPLY_IS,,
86556,10263,e1_kf,2,success,insight,correct,CROSS_OUT,,
10263,34133,e1_kf,3,success,insight,correct,APPLY_OR,,
34133,84494,e1_kf,4,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,5,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,6,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,7,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,8,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,9,success,insight,correct,CROSS_OUT,,
84494,84494,e1_kf,10,success,insight,correct,CROSS_OUT,,
84494,55167,e1_kf,11,success,insight,correct,OPENING,,
55167,34670,e1_kf,12,success,insight,correct,OPENING,,
34670,41155,e1_kf,13,success,,,,,
96285,76694,e1_kf,0,success,insight,correct,APPLY_IS,,
76694,84669,e1_kf,1,success,insight,correct,APPLY_NOT,,
84669,89888,e1_kf,2,success,insight,correct,CROSS_OUT,,
89888,89888,e1_kf,3,success,insight,correct,CROSS_OUT,,
89888,89888,e1_kf,4,success,insight,correct,CROSS_OUT,,
89888,89888,e1_kf,5,success,insight,correct,CROSS_OUT,,
89888,89888,e1_kf,6,success,insight,correct,CROSS_OUT,,
89888,89888,e1_kf,7,success,insight,correct,CROSS_OUT,,
89888,32153,e1_kf,8,success,insight,correct,APPLY_OR,,
32153,26535,e1_kf,9,success,insight,correct,CROSS_OUT,,
26535,26535,e1_kf,10,success,insight,correct,CROSS_OUT,,
26535,15154,e1_kf,11,success,insight,correct,OPENING,,
